,id,FN,SN,LN,Captured,Sex,Length,Diam,Height,Whole,Shucke,Viscera,Shell,Rings
4575,2000,Boy,Glam,Man,20201012T000000,I,0.355,0.27,0.105,0.271,0.1425,0.0525,0.0735,9.0
4576,934,Monster,Block,Killer,20200420T000000,I,0.45,0.355,0.105,0.4445,0.19699999999999998,0.09300000000000001,0.1335,8.0
4577,4191,DJ,Glam,Man,20200214T000000,M,0.6933349283018932,0.6183629572734948,,1.3236849041360021,,0.3795143214418365,,
4578,4089,DJ,Full,Death,20200507T000000,M,0.61,0.365,0.155,1.0765,0.488,0.249,0.27,9.0
4579,1167,Lil',College,Killer,20201112T000000,M,0.62,0.47,0.135,1.0195,0.5315,0.2005,0.2475,8.0
4580,4545,Jalapeno,Block,Master,20200103T000000,F,0.6012000617262167,,,0.9117238792924874,,0.35347829356478816,0.4657058730964204,
4581,4810,DJ,Flow,Death,20200814T000000,F,0.7282715172091819,,0.048338854825994704,1.2331018707450565,,0.37510807738943464,0.3573119747592991,
4582,1734,Big,Block,Machine,20200701T000000,M,0.67,0.505,0.16,1.2585,0.6255,0.311,0.308,12.0
4583,192,Fresh,Glam,Death,20200323T000000,M,0.58,0.45,0.15,0.927,0.276,0.1815,0.36,14.0
4584,5219,Fresh,Rock,Killer,20201222T000000,M,0.46033570366352067,0.38236205190830885,0.12509915582033415,0.29325053691637104,,0.1881952837933583,0.21226740298673982,
4585,5530,Boss,College,Machine,20200907T000000,F,0.7658192711948233,,,1.7671160284697836,,0.4135788771235921,0.558595031898031,
4586,3543,Big,College,Kitty,20200909T000000,I,0.46,0.34,0.09,0.384,0.1795,0.068,0.11,8.0
4587,2070,DJ,Block,Killer,20200622T000000,I,0.55,0.42,0.115,0.6679999999999999,0.2925,0.13699999999999998,0.209,11.0
4588,1104,Kid,College,Killer,20201105T000000,I,0.51,0.405,0.125,0.6795,0.3465,0.1395,0.182,8.0
4589,5640,Big,Flow,Machine,20200422T000000,I,,0.4801256468615548,,0.5083570873639094,,0.2772576892750659,0.2841680193750874,6.0
4590,2437,Monster,Block,Man,20200115T000000,I,0.335,0.24,0.095,0.17,0.062,0.039,0.055,9.0
4591,1591,Big,Flow,Death,20200313T000000,M,0.525,0.415,0.145,0.845,0.3525,0.1635,0.2875,8.0
4592,4110,MC,Breeze,Machine,20200701T000000,M,0.51,0.41,0.155,1.2825,0.569,0.29100000000000004,0.3795,9.0
4593,3946,Fresh,Breeze,Killer,20200115T000000,M,0.525,0.41,0.165,0.8005,0.2635,0.1985,0.25,13.0
4594,555,Boss,Breeze,Machine,20201222T000000,I,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10.0
4595,4454,Jalapeno,Full,Killer,20200316T000000,I,0.5932283438064054,0.41857866812011896,,0.4177976367418953,,,,
4596,4262,Dungeon,Rock,Head,20200116T000000,F,0.6460783709139255,,0.2660847729142078,0.9499740387761986,,0.3289439627076203,0.4035494352073761,
4597,3686,Kid,Full,Killer,20200606T000000,F,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,14.0
4598,2642,Boy,College,Man,20200719T000000,I,0.475,0.375,0.115,0.5205,0.233,0.11900000000000001,0.1455,7.0
4599,1681,Fresh,Rock,Machine,20200711T000000,F,0.62,0.54,0.165,1.139,0.4995,0.2435,0.35700000000000004,11.0
4600,4902,MC,Glam,Machine,20200310T000000,I,0.572562941121792,0.47231403714244224,0.1919473713322453,0.6500073413778373,,,0.16374178214291207,
4601,4451,Fresh,Block,Master,20200304T000000,M,0.6502748637497329,0.5665236507981465,,1.1538465910228777,,,,6.0
4602,2643,Baby,Block,Killer,20200112T000000,I,0.485,0.375,0.13,0.5535,0.266,0.11199999999999999,0.157,8.0
4603,1295,Kid,Rock,Man,20201018T000000,I,0.525,0.4,0.125,0.6965,0.369,0.1385,0.16399999999999998,9.0
4604,722,Boy,Rock,Machine,20200510T000000,M,0.555,0.44,0.15,1.092,0.41600000000000004,0.212,0.4405,15.0
4605,4077,Jalapeno,Flow,Machine,20200316T000000,I,0.55,0.435,0.125,0.741,0.348,0.1585,0.20600000000000002,9.0
4606,916,DJ,Breeze,Man,20200321T000000,I,0.385,0.265,0.08,0.251,0.124,0.037000000000000005,0.07,6.0
4607,3430,Jalapeno,Breeze,Head,20200508T000000,I,0.325,0.24,0.075,0.152,0.065,0.0305,0.045,6.0
4608,618,Kid,Rock,Killer,20201119T000000,M,0.31,0.225,0.075,0.1295,0.0455,0.0335,0.044000000000000004,9.0
4609,2260,Fresh,College,Master,20201202T000000,M,0.55,0.46,0.175,0.8690000000000001,0.3155,0.1825,0.32,10.0
4610,656,Dungeon,College,Death,20201021T000000,F,0.555,0.435,0.165,0.97,0.336,0.2315,0.295,17.0
4611,2625,Jalapeno,Flow,Death,20200304T000000,M,0.77,0.6,0.215,2.1945,1.0515,0.48200000000000004,0.584,10.0
4612,699,Monster,Full,Killer,20201003T000000,F,0.395,0.315,0.105,0.3515,0.1185,0.091,0.1195,16.0
4613,4507,Baby,Rock,Head,20201101T000000,F,0.6307749227469104,0.521407110511825,0.16057627597443228,0.9762408408416232,,0.2751730298465775,0.2684385623291259,
4614,8,Fresh,Glock,Machine,20200408T000000,M,0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165,9.0
4615,3894,Big,Glock,Killer,20200113T000000,M,0.495,0.38,0.135,0.6295,0.263,0.1425,0.215,12.0
4616,615,MC,Glock,Death,20200508T000000,M,0.415,0.345,0.135,0.3865,0.128,0.07,0.14800000000000002,13.0
4617,3225,Boss,Flow,Master,20200212T000000,I,0.44,0.35,0.12,0.375,0.1425,0.0965,0.115,9.0
4618,5584,MC,Block,Death,20200204T000000,M,0.6390076567095122,,0.18359400239086698,1.433380963601406,,0.32276747170116593,0.5695600129082686,
4619,1231,Jalapeno,Breeze,Master,20200902T000000,I,0.365,0.265,0.085,0.213,0.0945,0.049,0.06,7.0
4620,2996,Kid,College,Machine,20200501T000000,F,0.62,0.5,0.17,1.148,0.5475,0.22,0.3315,10.0
4621,1494,Jalapeno,Full,Machine,20200605T000000,M,0.62,0.485,0.155,1.0490000000000002,0.462,0.231,0.25,10.0
4622,5644,DJ,Full,Head,20200909T000000,F,0.7556141593123332,,,1.6525335309338922,,,,
4623,5406,Monster,Flow,Kitty,20201117T000000,I,0.3561310881503262,0.23889755094233706,0.14337403448992875,0.16820235146092394,,,0.012870292037003473,
4624,670,MC,Glam,Kitty,20200621T000000,M,0.475,0.385,0.145,0.6175,0.235,0.10800000000000001,0.215,14.0
4625,1204,Boss,Flow,Kitty,20200706T000000,M,0.735,0.585,0.185,2.124,0.9520000000000001,0.55,0.5,11.0
4626,1373,Fresh,Rock,Head,20201222T000000,M,0.615,0.475,0.17,1.129,0.4795,0.302,0.3,10.0
4627,4687,Jalapeno,Full,Man,20200419T000000,F,0.5736537713884643,,0.3720254782598943,1.1837031430691989,,0.4013377297882529,,
4628,4920,Big,Glam,Killer,20200124T000000,F,0.6661899708238089,0.609643047004327,0.16841159413768186,1.5249235706321873,,0.3387390644534804,0.41882149375016275,6.0
4629,1864,DJ,Rock,Killer,20201012T000000,I,0.52,0.395,0.125,0.5805,0.2445,0.146,0.165,9.0
4630,1961,Jalapeno,Glam,Killer,20200518T000000,F,0.655,0.515,0.18,1.412,0.6195,0.2485,0.49700000000000005,11.0
4631,4759,Lil',Flow,Master,20200102T000000,I,0.6482875732394825,,0.208161917045671,0.48635891410291765,0.2784309035440451,0.09385020050912027,0.3399636865057938,
4632,1948,Jalapeno,Flow,Death,20200513T000000,M,0.635,0.515,0.165,1.229,0.5055,0.2975,0.3535,10.0
4633,5321,Lil',Flow,Head,20200411T000000,I,0.2522741895670309,0.195041275561803,0.11647042044354897,0.14086612364657541,,0.08865843256571072,0.010686050566163334,
4634,4905,Monster,Flow,Death,20201117T000000,I,,,,0.2250026818968785,,0.17799052210720018,,
4635,4761,Kid,Glock,Machine,20200215T000000,F,0.5004046088323365,0.4170611582144713,0.30972169695847707,0.7955588864708026,,,,
4636,3874,MC,Flow,Killer,20200805T000000,F,0.525,0.41,0.15,0.708,0.27399999999999997,0.151,0.25,12.0
4637,3956,Jalapeno,College,Killer,20201218T000000,F,0.515,0.395,0.14,0.6859999999999999,0.281,0.1255,0.22,12.0
4638,2614,Monster,Block,Man,20201001T000000,M,0.645,0.49,0.16,1.251,0.5355,0.3345,0.3165,9.0
4639,2976,MC,Full,Death,20200319T000000,I,0.43,0.345,0.115,0.4295,0.212,0.10800000000000001,0.109,8.0
4640,5366,Jalapeno,Flow,Death,20200414T000000,I,0.6285013827210655,0.42845752880898225,,0.730325714256647,0.3189453639784987,0.1399329056022393,0.2463023816610706,
4641,3805,Big,Rock,Head,20200104T000000,M,0.425,0.305,0.11,0.359,0.17300000000000001,0.0875,0.0975,9.0
4642,3566,Fresh,Block,Kitty,20200224T000000,M,0.575,0.45,0.155,0.8859999999999999,0.3605,0.21100000000000002,0.2575,9.0
4643,864,Baby,College,Man,20200720T000000,M,0.6,0.495,0.175,1.29,0.606,0.276,0.3445,11.0
4644,4955,Dungeon,Glam,Master,20201013T000000,F,0.7637065714647098,,,0.8836252376697618,,0.4057172502184514,0.2634365929471504,10.0
4645,1065,Fresh,Block,Master,20201106T000000,I,0.315,0.235,0.055,0.151,0.065,0.027000000000000003,0.039,6.0
4646,5477,Monster,Rock,Head,20200609T000000,F,0.5396603041158619,0.5717524877502105,,0.768181023753466,,0.2614405292992901,,8.0
4647,1236,MC,Flow,Killer,20200614T000000,I,0.375,0.275,0.09,0.218,0.09300000000000001,0.0405,0.0755,6.0
4648,331,Kid,Glam,Kitty,20200416T000000,F,0.4,0.325,0.12,0.3185,0.134,0.0565,0.095,8.0
4649,4428,Jalapeno,College,Kitty,20200507T000000,I,0.49936323783280656,0.4121433858351673,0.17574439134295872,0.6750071446523768,,0.2466140143979038,,
4650,5193,Big,Full,Master,20200323T000000,I,0.6540020247068912,,0.12842194880920182,0.8121905037764366,,0.3312109305841231,,
4651,3967,Boss,Full,Kitty,20200402T000000,I,0.315,0.23,0.07,0.16399999999999998,0.0625,0.04,0.045,6.0
4652,1545,Fresh,Full,Man,20201104T000000,I,0.375,0.28,0.08,0.2165,0.0935,0.0925,0.07,7.0
4653,328,MC,Rock,Head,20201101T000000,M,0.36,0.295,0.105,0.24100000000000002,0.0865,0.053,0.095,8.0
4654,470,Monster,Rock,Kitty,20200714T000000,F,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9.0
4655,1446,Dungeon,Rock,Head,20200712T000000,I,0.44,0.34,0.105,0.369,0.16399999999999998,0.08,0.1015,5.0
4656,5594,Boss,Breeze,Master,20200304T000000,I,0.4702762814645441,,,0.3688376862974865,,0.1969389377140641,,
4657,1263,Boss,College,Master,20200304T000000,F,0.455,0.365,0.115,0.4305,0.184,0.10800000000000001,0.1245,8.0
4658,4267,Boss,Full,Machine,20200211T000000,F,0.7930914309120585,0.6651209956838908,0.34370104651926625,2.5677963158559627,,0.6161594375448096,0.6855242493212229,14.0
4659,290,Fresh,Glock,Man,20200320T000000,M,0.54,0.435,0.18,0.996,0.3835,0.226,0.325,17.0
4660,5232,DJ,Glam,Killer,20201007T000000,I,,0.3798754668802016,,0.6697414127919145,0.4710126778943145,,0.24107034673705346,5.0
4661,1552,Kid,Glam,Machine,20200611T000000,I,0.39,0.285,0.1,0.281,0.1275,0.062,0.077,7.0
4662,1489,Baby,Full,Kitty,20201124T000000,F,0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765,11.0
4663,5476,Jalapeno,Breeze,Killer,20201105T000000,M,0.741564132517925,,0.37827614158758466,2.346967619129086,1.1960297268042122,0.5120343162890924,0.5464713236667396,9.0
4664,4498,Baby,Glock,Kitty,20201108T000000,F,0.6753946362270902,0.5409190546860767,,0.9335295758160661,,,0.3921529325773485,
4665,3466,Jalapeno,Block,Kitty,20200416T000000,M,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,9.0
4666,2145,Boy,Rock,Machine,20200824T000000,F,0.415,0.325,0.115,0.3455,0.1405,0.0765,0.11,9.0
4667,530,DJ,Glam,Death,20200810T000000,I,0.53,0.42,0.185,0.752,0.299,0.156,0.205,20.0
4668,5445,Jalapeno,Block,Head,20200410T000000,F,0.6464233233484638,,,1.2946015896290726,,,0.534228980381431,
4669,2507,Jalapeno,Block,Kitty,20200916T000000,I,0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,7.0
4670,3779,Lil',Flow,Killer,20200617T000000,M,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314,10.0
4671,943,Boy,Rock,Machine,20200511T000000,I,0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12,7.0
4672,4448,DJ,Glam,Man,20200712T000000,F,0.7195154045155668,,,1.395171913014384,0.8099416267049611,0.35744569985779096,0.40172949444821976,11.0
4673,5343,Baby,Rock,Master,20200809T000000,M,,0.3524075937694766,,0.22866279315055663,,0.10641872045139561,,
4674,4866,Fresh,Rock,Machine,20200709T000000,I,0.21851001226625197,0.2728452896768764,0.1953278397961101,0.22809081221093017,,,0.1339488920613462,
4675,3481,Baby,College,Man,20201106T000000,I,0.465,0.345,0.105,0.4015,0.242,0.0345,0.109,6.0
4676,4716,Lil',Flow,Master,20200221T000000,F,0.649230324042314,0.5224961067699107,0.34862897931468917,0.9216944634488484,0.4203045279315062,,0.33694923109544106,9.0
4677,2967,Kid,Full,Kitty,20200924T000000,M,0.68,0.515,0.16,1.2345,0.618,0.2625,0.325,11.0
4678,4251,Kid,College,Man,20201008T000000,I,,,,0.9948232962719981,,,,9.0
4679,5244,MC,College,Man,20200418T000000,I,0.5192712753187347,0.48323927293785907,,,,0.16325098304000132,0.262041817395978,
4680,5063,Boss,Full,Kitty,20201008T000000,I,0.5103595456951158,,,0.6973631349018172,,,,12.0
4681,3747,Kid,Flow,Head,20200310T000000,I,0.385,0.29,0.1,0.2575,0.1,0.061,0.086,6.0
4682,3901,Fresh,Glock,Head,20200513T000000,F,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12.0
4683,367,Fresh,Flow,Killer,20200124T000000,F,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,10.0
4684,1738,MC,Rock,Machine,20200615T000000,F,0.67,0.54,0.195,1.619,0.74,0.3305,0.465,11.0
4685,2827,Jalapeno,Full,Kitty,20200612T000000,I,0.5,0.375,0.12,0.529,0.2235,0.12300000000000001,0.16,8.0
4686,2830,Baby,Block,Killer,20200206T000000,F,0.525,0.43,0.135,0.8435,0.4325,0.18,0.1815,9.0
4687,2324,Baby,Rock,Kitty,20200903T000000,F,0.665,0.535,0.19,1.496,0.5775,0.2815,0.475,17.0
4688,5593,MC,Glock,Death,20201008T000000,M,0.5833600353264718,0.5771232150073738,0.3025557643569088,0.9029430721396148,,0.3356137517423118,,
4689,4224,Boss,Glock,Kitty,20200905T000000,I,,,,0.4227859545231549,,0.23543509896570508,0.21892369634354386,5.0
4690,4926,Kid,Block,Death,20200301T000000,I,0.5590975638541538,,,0.37752851920384145,0.28597711688449745,,,5.0
4691,1247,Lil',Glam,Master,20200916T000000,I,0.395,0.305,0.105,0.284,0.1135,0.0595,0.0945,8.0
4692,597,Jalapeno,Glam,Head,20201014T000000,I,0.605,0.47,0.14,0.9390000000000001,0.3385,0.201,0.32,13.0
4693,1224,Boy,Block,Machine,20200724T000000,I,0.345,0.255,0.095,0.1945,0.0925,0.037000000000000005,0.055,6.0
4694,5649,Kid,Rock,Master,20200322T000000,F,0.45830743675243124,,,0.3698808614092884,,,0.23810106702905245,12.0
4695,3570,Big,Full,Head,20200201T000000,M,0.58,0.47,0.165,1.041,0.54,0.166,0.27899999999999997,9.0
4696,5685,Dungeon,Full,Head,20200420T000000,M,0.5643375855576908,0.47831724346796517,,0.8138190393314353,,,,
4697,4856,Big,Breeze,Kitty,20201216T000000,F,0.6565307753642879,0.4892403639276107,0.29660267091760906,1.2501236932599744,,,,
4698,2671,Boy,College,Death,20200719T000000,F,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565,8.0
4699,428,Jalapeno,Breeze,Head,20200117T000000,F,0.56,0.455,0.125,0.943,0.344,0.129,0.375,21.0
4700,3470,Boss,Full,Killer,20200418T000000,M,0.72,0.565,0.2,1.787,0.718,0.385,0.529,11.0
4701,944,Jalapeno,Glock,Death,20200106T000000,F,0.465,0.35,0.125,0.48200000000000004,0.23,0.106,0.1095,6.0
4702,2284,Monster,Flow,Death,20201209T000000,I,0.405,0.315,0.105,0.34700000000000003,0.1605,0.0785,0.1,9.0
4703,2511,Kid,Flow,Kitty,20200119T000000,I,0.425,0.31,0.105,0.365,0.159,0.0825,0.105,6.0
4704,2010,Fresh,Full,Kitty,20200124T000000,I,0.435,0.325,0.12,0.34600000000000003,0.159,0.084,0.095,7.0
4705,4731,Baby,Flow,Kitty,20200215T000000,M,0.6204977364216082,,,1.1845023583502656,,0.27852008628805947,,11.0
4706,1570,Baby,Glam,Head,20200902T000000,M,0.475,0.36,0.1,0.4285,0.1965,0.099,0.11199999999999999,7.0
4707,5679,Boy,College,Head,20200902T000000,I,0.4749491597105619,0.5082025344243863,,0.6489022332094753,,,,
4708,2223,Lil',College,Kitty,20200501T000000,F,0.555,0.455,0.18,0.958,0.29600000000000004,0.195,0.39,14.0
4709,5071,Kid,Full,Man,20200112T000000,I,0.6599640285524914,0.4187743256274861,,0.5408100220387092,,0.09577766709393326,0.1813739881786292,
4710,3030,Monster,Breeze,Master,20201018T000000,I,0.52,0.395,0.115,0.6445,0.3155,0.1245,0.18600000000000003,11.0
4711,1759,Baby,Glock,Machine,20200604T000000,F,0.74,0.565,0.205,2.119,0.9655,0.5185,0.48200000000000004,12.0
4712,5019,Big,Glam,Head,20200903T000000,I,0.40881995599372734,0.20373643445189538,,0.07056756987342595,0.10509999236358204,,0.14363201972725048,
4713,3775,Dungeon,Rock,Machine,20200413T000000,M,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,8.0
4714,853,Fresh,Flow,Death,20200721T000000,M,0.57,0.455,0.15,0.9520000000000001,0.3895,0.2155,0.2745,9.0
4715,661,Big,Flow,Machine,20200222T000000,I,0.535,0.45,0.17,0.7809999999999999,0.3055,0.1555,0.295,11.0
4716,1621,Big,Glam,Machine,20200421T000000,M,0.56,0.425,0.135,0.8490000000000001,0.3265,0.221,0.2645,10.0
4717,472,MC,Rock,Man,20200722T000000,I,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,9.0
4718,1827,Fresh,College,Man,20200114T000000,I,0.34,0.26,0.085,0.1885,0.0815,0.0335,0.06,6.0
4719,4354,MC,Block,Man,20200824T000000,I,0.3460610224096797,,0.24482522487362302,0.2053498709230478,,0.09467539889418691,,9.0
4720,639,Kid,Full,Killer,20201206T000000,F,0.51,0.4,0.13,0.5735,0.21899999999999997,0.1365,0.195,13.0
4721,1729,Fresh,Flow,Machine,20200706T000000,M,0.665,0.525,0.175,1.443,0.6635,0.3845,0.353,11.0
4722,5495,Baby,Glam,Machine,20200520T000000,F,0.7257287851831988,0.6516471328248834,0.15763789239957926,0.9190425215656475,,0.22723979163374936,,10.0
4723,5012,Fresh,Block,Death,20201116T000000,I,0.46096708377780166,,,0.2928536277852544,,,,8.0
4724,1747,Lil',College,Kitty,20201112T000000,F,0.7,0.535,0.175,1.7730000000000001,0.6805,0.48,0.512,15.0
4725,3322,MC,Block,Head,20200722T000000,F,0.48,0.37,0.13,0.5885,0.2475,0.1505,0.1595,15.0
4726,5639,Boss,Glam,Head,20201003T000000,M,,0.6485234167965888,0.269621268821531,0.9348255647696223,,,0.2692089469767396,
4727,1405,Dungeon,Full,Machine,20200520T000000,M,0.655,0.535,0.205,1.6445,0.7305,0.3595,0.46,13.0
4728,3560,Boss,Rock,Kitty,20201011T000000,M,0.57,0.47,0.155,1.186,0.6355,0.2315,0.27699999999999997,10.0
4729,5449,Fresh,Rock,Master,20200719T000000,M,0.7836501556772484,0.7221699562237496,0.39880814304040246,2.0998095235118273,,0.48260400023339983,,
4730,820,DJ,Glock,Machine,20201210T000000,I,0.365,0.275,0.135,0.24,0.10800000000000001,0.0445,0.0735,7.0
4731,749,Monster,Rock,Man,20200401T000000,M,0.695,0.515,0.175,1.5165,0.578,0.4105,0.39,15.0
4732,5516,DJ,Glam,Master,20200417T000000,M,,0.6123997365614446,,1.1890404653856135,,0.34784328095395534,,8.0
4733,2880,Monster,Block,Master,20200105T000000,I,0.475,0.375,0.11,0.494,0.21100000000000002,0.109,0.1545,8.0
4734,2014,DJ,Rock,Master,20201209T000000,I,0.47,0.375,0.105,0.441,0.16699999999999998,0.0865,0.145,10.0
4735,4654,Boss,Rock,Man,20200817T000000,F,0.7159948678053468,,,1.3949037994066587,,0.385308915959605,,
4736,384,Dungeon,Flow,Killer,20200921T000000,M,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,10.0
4737,1531,MC,College,Machine,20200824T000000,I,0.21,0.17,0.045,0.0475,0.019,0.011000000000000001,0.013000000000000001,5.0
4738,2441,Lil',Rock,Machine,20201215T000000,M,0.54,0.415,0.17,0.879,0.33899999999999997,0.20800000000000002,0.255,10.0
4739,4831,Fresh,College,Man,20200608T000000,M,0.3633170770459579,,,0.22380474603304762,,0.11819323461313014,0.13778845020543445,12.0
4740,1292,Boss,Block,Death,20200712T000000,I,0.515,0.4,0.135,0.6965,0.32,0.1255,0.175,9.0
4741,816,Jalapeno,Flow,Death,20200511T000000,I,0.335,0.25,0.08,0.183,0.0735,0.04,0.0575,6.0
4742,3298,MC,Rock,Machine,20201001T000000,F,0.62,0.5,0.175,1.146,0.47700000000000004,0.23,0.39,13.0
4743,4205,DJ,Breeze,Head,20201206T000000,I,,0.609594012960262,0.2680460724066267,0.6754828524266183,0.41471211939255165,,,6.0
4744,5592,Big,Block,Man,20201112T000000,I,,,,0.8850664119649561,,0.33905917948235953,0.27300153373013686,8.0
4745,5241,Baby,Rock,Kitty,20200923T000000,I,,,,0.5306743123966583,,0.21534223275121728,0.23772385957819114,
4746,980,Boy,Glock,Master,20200417T000000,F,0.55,0.445,0.155,0.9905,0.544,0.17800000000000002,0.218,9.0
4747,4240,Dungeon,Block,Head,20200716T000000,F,0.7407452285255975,0.5921284357661508,0.2666032943048178,1.359102974637745,,0.3633332346286481,0.41105487408382935,7.0
4748,1033,Monster,Glock,Man,20201106T000000,M,0.65,0.525,0.185,1.6219999999999999,0.6645,0.3225,0.47700000000000004,10.0
4749,427,Jalapeno,College,Killer,20200215T000000,M,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,19.0
4750,3671,Boy,Breeze,Man,20201120T000000,I,0.595,0.47,0.135,0.9365,0.434,0.184,0.287,10.0
4751,1344,Baby,College,Man,20200221T000000,M,0.585,0.47,0.165,1.409,0.8,0.22899999999999998,0.295,10.0
4752,3000,Dungeon,Glam,Death,20200311T000000,M,0.64,0.485,0.16,1.006,0.456,0.2245,0.2835,9.0
4753,4951,Boy,Full,Kitty,20200910T000000,I,,0.547086588604088,0.2073642649109423,0.7693064279579017,,0.16280626116640837,,
4754,705,DJ,College,Man,20201217T000000,M,0.415,0.325,0.14,0.41700000000000004,0.1535,0.1015,0.14400000000000002,10.0
4755,4271,DJ,Glam,Machine,20200906T000000,I,0.6473227204380273,,,0.8151302836253133,,0.21284223130204935,0.25519460762865526,8.0
4756,2693,DJ,Breeze,Head,20200601T000000,M,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,9.0
4757,5419,Dungeon,College,Master,20200703T000000,F,,0.538003367189597,0.16543656689952552,0.7180368385288014,,,,11.0
4758,1012,Monster,Block,Death,20200412T000000,M,0.625,0.49,0.175,1.3325,0.5705,0.271,0.405,10.0
4759,2990,DJ,College,Master,20200320T000000,F,0.59,0.44,0.14,1.0070000000000001,0.4775,0.2105,0.2925,9.0
4760,4199,Boss,Rock,Kitty,20200601T000000,M,0.6406908809673763,0.5488844212651464,,1.2046577399759593,,,,
4761,3828,DJ,Breeze,Machine,20201207T000000,M,0.68,0.52,0.175,1.5430000000000001,0.7525,0.35100000000000003,0.374,11.0
4762,3784,MC,College,Killer,20200120T000000,M,0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,11.0
4763,3336,Baby,Glam,Master,20200401T000000,F,0.45,0.35,0.125,0.4435,0.185,0.09,0.145,11.0
4764,5486,Kid,Breeze,Man,20200521T000000,I,,0.25801700869024846,0.26546723017401563,0.30010316131271386,,,,2.0
4765,1793,Monster,Glam,Kitty,20201014T000000,M,0.575,0.44,0.185,1.025,0.5075,0.2245,0.2485,10.0
4766,4696,Lil',Glock,Man,20200303T000000,I,,0.3687391025060703,0.1860536906947722,0.532759412533331,,0.15175049843561056,0.18413864391496793,3.0
4767,3696,Fresh,Breeze,Kitty,20200812T000000,M,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355,13.0
4768,3395,Fresh,Block,Machine,20200105T000000,F,0.605,0.45,0.165,1.2225,0.35700000000000004,0.20199999999999999,0.385,13.0
4769,3540,Lil',Breeze,Kitty,20200424T000000,I,0.445,0.355,0.095,0.3615,0.1415,0.0785,0.12,8.0
4770,4888,Monster,Block,Man,20200705T000000,I,0.6358102376954842,0.44908603056823415,0.22441411613346593,0.4793375537740351,,0.15067149416082548,0.25460937425918895,7.0
4771,5040,Baby,Glock,Death,20200113T000000,F,0.5279339390099671,0.389185956167588,0.19778139695988534,0.46175260676485663,,,0.2834932262489849,
4772,4453,DJ,Glam,Head,20200120T000000,I,0.6179795017744084,0.4051368700973793,,0.5619591844309011,0.3392416187394041,0.23097919520937166,,
4773,2728,Monster,Rock,Killer,20200503T000000,I,0.405,0.31,0.11,0.91,0.41600000000000004,0.2075,0.0995,8.0
4774,3141,Monster,Flow,Death,20200107T000000,I,0.18,0.135,0.08,0.033,0.0145,0.006999999999999999,0.01,5.0
4775,2764,MC,Rock,Master,20201011T000000,I,0.55,0.465,0.15,0.9359999999999999,0.48100000000000004,0.174,0.2435,9.0
4776,5677,MC,Breeze,Kitty,20200117T000000,M,0.6775916615172212,0.5533507072691825,,1.2437390633501983,,0.3777753407593437,0.40829980634138857,8.0
4777,1377,Baby,College,Head,20200409T000000,M,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,12.0
4778,3624,Fresh,Flow,Man,20201218T000000,F,0.665,0.5,0.175,1.4355,0.643,0.345,0.37,9.0
4779,1333,Dungeon,Full,Master,20201022T000000,M,0.57,0.435,0.125,0.8965,0.38299999999999995,0.1835,0.275,9.0
4780,5258,Monster,Glam,Kitty,20201114T000000,I,0.4827220207022109,0.4554665525749474,,0.5123266268646877,,0.18388166667358297,,5.0
4781,686,Kid,Breeze,Machine,20200904T000000,F,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13.0
4782,2293,MC,College,Head,20201006T000000,I,0.34,0.26,0.09,0.179,0.076,0.0525,0.055,6.0
4783,4187,Boss,Rock,Killer,20200223T000000,M,0.5853520504043144,0.4398342666793908,,0.84968078224488,,,0.3854941905345734,10.0
4784,4805,Fresh,College,Killer,20200609T000000,I,0.557860734286471,,,0.5114996075417695,,,,
4785,5354,Lil',College,Machine,20200209T000000,F,0.7651929031845321,0.5658704675435098,0.3289986338722988,1.4072211916018984,,0.31757692087247424,,
4786,155,Boss,Breeze,Machine,20201019T000000,M,0.515,0.405,0.13,0.722,0.32,0.131,0.21,10.0
4787,4005,Baby,Glam,Kitty,20200203T000000,F,0.555,0.43,0.14,0.7545,0.3525,0.1835,0.2015,9.0
4788,5496,Jalapeno,Flow,Head,20201214T000000,I,0.42539783919893204,0.28724078766400757,0.1160363354181532,0.19843556652707722,,0.07997027224546985,0.20699973278702694,3.0
4789,3101,Fresh,Rock,Killer,20200324T000000,M,0.595,0.455,0.145,0.9420000000000001,0.43,0.182,0.27699999999999997,11.0
